stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit
S052,2023-08-12,,MM,44.67470980804397, celsius 
S129,2023-06-11,11.681464307347971,mm,28.150285439794832, celsius 
S135,2023-10-18,25.781170715048468,mm,27.0187642812673,c
S145,2023-05-16,49.91057401318259, INCH,19.772772381044447,c
S127,,8.796457474184805,inch,15.641196334916916,C
S226,2023-02-08,3.875691399435172, INCH,40.62559399566307,C
S071,,3.458887723931847,,10.347340430131265,Celsius
S273,2023-12-07,33.352010071619155,,24.942930788408788, celsius 
S187,,40.73469714428119,mm,29.058280903718536,c
S003,,11.865783550563874, INCH,,C
S285,,1.7112865612908756,MM,16.68357750860493,Celsius
S022,2023-02-10,35.734318722349826, INCH,12.009767601076634,C
S166,,37.36754569094733,MM,44.54754925011496,Celsius
S310,,,,34.710902001808506,c
S363,,0.7489943778629105, INCH,34.72307726648765,c
S246,,39.97636126346667,inch,38.76087956532491,C
S234,2023-01-16,18.050537420355106,MM,38.332971435838026, celsius 
S325,,25.98764710899779, INCH,14.54679178157944, celsius 
S158,,44.99893777091615, INCH,41.4252959029816, celsius 
S151,,10.280896452610731, INCH,14.80722983767158,C
S213,,6.514384475125229,MM,42.74767137821103,c
S376,2023-03-05,29.10135748168964,,11.198016805420274,c
S218,,33.30349629544173,mm,33.28393828066511, celsius 
S246,2023-01-06,,MM,14.467211512928918, celsius 
S303,2023-12-08,1.5944784312711124, INCH,38.589260364371725,c
S276,,4.461693145999806, INCH,,c
S151,2023-03-18,13.37872530273883,,25.63430040578063,Celsius
S196,,11.016380902107596,,24.68143939849244,C
S021,,15.746899416463334, INCH,27.341324649806925, celsius 
S257,,26.93593915952121,,11.193703638855842,C
S399,2023-05-14,2.793002906390302,,36.909596279035554,c
S017,2023-12-29,11.322408869873858,inch,43.047564411938815, celsius 
S051,,,inch,30.942854518160505,C
S270,2023-03-18,8.418712576581932,MM,20.62024510589016,c
S315,,14.962951213048251,inch,16.35702960775184,Celsius
S083,,,inch,22.91392104858005, celsius 
S306,,8.115058432946636,MM,32.6774207821895,C
S124,2023-01-18,37.94100251107289,,23.87882311265576,Celsius
S290,,1.401320524937505,mm,38.27867021270251,c
S262,2023-06-14,21.42456125172944,MM,42.89625289523078, celsius 
S365,,, INCH,18.28819299811265,C
S049,2023-05-25,6.215998730167415,inch,15.886107365779631,Celsius
S006,,34.38619903052471,inch,24.475330266690523,Celsius
S117,,4.8642021927228605,MM,32.92687728829894,c
S118,,27.81025686224169,,35.76899565200964,c
S263,,44.852184322697134,,18.08349373572696, celsius 
S353,2023-10-20,8.250360731454359,inch,18.442515818882157,C
S374,2023-10-12,28.54815224523836,,29.03517342804517,C
S129,2023-05-12,,mm,22.478289893391057,C
S397,2023-05-30,10.763468594963843,mm,20.47121786187031,c
S171,2023-02-22,0.9432129341241824,MM,28.24054888652101,C
S027,,1.069436114499206,mm,39.199989794135895,C
S199,,12.249483525019118,inch,,c
S372,,35.80226631836537,MM,41.86259912158755,Celsius
S387,2023-12-01,16.95885262412559, INCH,14.30439100787918,C
S314,2023-05-10,23.967456213613172,,41.43272295910823,C
S345,2023-12-19,2.8893318564492008, INCH,43.02922716322768, celsius 
S097,,44.07406814668231,MM,41.63737885584068, celsius 
S017,,,MM,15.96796201660686, celsius 
S173,,39.40408984415236, INCH,17.948386422469415,Celsius
S101,,0.8263081163308983,mm,31.79975235661232,Celsius
S186,,34.989328595922814,,41.207961795744666,Celsius
S184,2023-12-07,25.07094699240904,mm,10.399692715368513,C
S215,2023-05-16,,MM,37.98604057622265,c
S251,,35.790937242127946,mm,30.2018563254095,C
S216,2023-01-12,24.522490796023263,inch,22.09881445970744,c
S029,2023-11-27,30.062356348877707,MM,34.902663038972946,c
S102,,36.74885310358139,inch,28.05960414995512, celsius 
S123,,4.472148991040897,mm,16.08958584674612, celsius 
S054,,34.47085993161033, INCH,12.306161793851516,C
S283,,21.368962610452552,,26.210929324039213,Celsius
S102,2023-10-22,46.52022470641485, INCH,29.97136736815722,c
S117,2023-08-14,43.9283322577412,MM,22.77387634803937,c
S104,,37.63149019916696,MM,20.70615590499816,Celsius
S045,,36.65619810868181,MM,22.13786964050295,Celsius
S114,2023-12-07,44.24127713564201,mm,42.23011790248609, celsius 
S343,,39.789972652432255,,10.920609387931838,Celsius
S031,,48.12123246482344,mm,23.775312675079945,Celsius
S164,,43.162328431775165, INCH,36.008958810561744,Celsius
S189,,16.47418102674238,,18.193419125710207,Celsius
S293,2023-10-27,34.895627727728254,MM,23.235819241727132,Celsius
S195,2023-03-18,43.295668228837016,inch,28.553745636034797,c
S292,2023-07-31,40.50828423902245,mm,43.13383964139798,C
S375,2023-09-28,31.133566198187708,inch,29.889246047131664,C
S261,,25.18118010922425, INCH,37.85925417505749,Celsius
S207,,4.17077436220652,inch,18.594788133863013, celsius 
S052,2023-01-10,16.02267396465188, INCH,23.30080771188967, celsius 
S049,2023-01-05,30.25990086358714, INCH,14.77509328251429, celsius 
S006,2023-12-19,28.89895947455238, INCH,30.611577026784097,C
S379,2023-02-12,37.47935659786943,mm,37.26297483867167,Celsius
S394,,43.80523216297054,MM,18.59572123540656,Celsius
S374,,28.09073942690356, INCH,21.37708348111633, celsius 
S224,2023-06-15,,mm,40.48613617112383, celsius 
S023,2023-09-21,21.292213843847343,inch,10.15844312487904, celsius 
S145,2023-01-27,2.9333367513413924,mm,30.695621602390403,Celsius
S110,,16.35300653646217, INCH,28.14387079979295,C
S212,,26.975795203927227,MM,32.88464404354035,c
S300,2023-02-22,24.649091019426766,inch,25.895390231007493, celsius 
S041,2023-03-15,28.159789192403068,,19.788440376813483,C
S399,,31.270334287184305,mm,26.28843399363809,c
S172,,3.4517751743286915,,20.159833926114697,Celsius
S186,2023-12-28,0.6164738699874717,inch,13.776481413394318, celsius 
S214,2023-09-08,11.396466175538894,mm,16.388830536305093,Celsius
S306,2023-09-21,26.90477339562247,mm,24.38418750332792,C
S052,2023-08-28,17.010599058789026,mm,27.113293775644397, celsius 
S070,,29.08062912048088,inch,34.07491707890941, celsius 
S196,,31.90069079469161,,32.71183583004634,c
S151,2023-08-09,8.739050795224317,MM,25.42983021760137,Celsius
S109,,29.354172134950037,inch,34.914873438930215, celsius 
S118,2023-02-08,49.7933479331476,,40.33979126563996,C
S365,,48.122223041100106,mm,24.02267034466462, celsius 
S095,,17.66255728631555, INCH,22.960808138593677,C
S256,,10.181465967986414,,44.9402330372491, celsius 
S044,,45.31094406863623,,22.72905824713433, celsius 
S067,2023-07-01,37.58715811114684, INCH,39.46423522509425, celsius 
S156,2023-10-21,11.838237605856031,mm,33.070953960444925,Celsius
S323,2023-07-26,16.57676226079404,,32.933317735492665, celsius 
S206,2023-05-22,21.546373901851744, INCH,30.303659385447983,c
S274,,19.54027054919798,,40.916131310417256,C
S155,,30.74505868361032,MM,13.212085155646168,Celsius
S179,2023-10-15,36.17612509346704,,22.962749017353115, celsius 
S060,2023-11-11,44.97863269269617,MM,22.343770102142123,Celsius
S074,2023-07-31,8.811126753966375, INCH,11.02733333401754,C
S049,2023-03-26,18.282610578422272,,19.64486316111482,c
S271,2023-11-16,37.48882420329353,MM,39.4100260992616,c
S073,2023-11-10,34.80616987498997,mm,13.231053461341782,c
S196,,,,44.881526451243694,Celsius
S399,2023-07-12,35.46668796885182,MM,30.55517575360414, celsius 
S179,2023-02-17,5.767779252878386,,35.36689832700147,c
S048,2023-12-20,, INCH,41.7232255836712,C
S072,,1.4895551637897075,,20.75057682942034,C
S113,2023-09-28,28.09163265292522,mm,28.25312171380849,Celsius
S245,,33.492037702430046,,33.80448948374168, celsius 
S385,2023-05-16,41.25838590387968,mm,38.04171872956342,Celsius
S391,2023-09-03,,inch,33.917107256658994,C
S309,2023-04-21,31.757469816196217,inch,43.83061888653922,Celsius
S159,,7.604892556529141,inch,18.839720359176734,c
S274,,3.1192159183864145,mm,44.00681801471877,c
S268,,,MM,31.1877538530465,C
S304,2023-10-27,11.495525355118325,MM,41.4795241112474,c
S030,2023-10-29,22.348748879895712,,15.63816854533817, celsius 
S097,,,,,Celsius
S251,2023-12-07,,inch,17.622171886825328,c
S007,,44.41466778480453, INCH,32.6259514204498, celsius 
S092,2023-09-15,4.398967814997967,MM,10.46750426875974,c
S113,,7.207719257317829,inch,15.082129497630929, celsius 
S259,2023-08-29,21.749663328265985, INCH,24.426846900232484, celsius 
S107,2023-04-15,6.479489208535899,,27.965176902590287,C
S063,,7.778760899240783,MM,26.3945310506388,C
S390,2023-10-12,48.354305010514686,mm,43.63208200372589,c
S358,2023-08-17,24.7117822711159,mm,41.66527124402168,C
S271,,5.249781298561223,inch,37.86110667579628,Celsius
S199,2023-10-11,2.598842950213304,MM,28.73155828760616,c
S347,,,inch,29.308253696537825,C
S337,2023-08-11,,MM,19.51165415977637,Celsius
S146,2023-10-22,14.225136964191847,,34.04869060708355,Celsius
S061,,34.39226915912998,MM,32.3194315300294,Celsius
S120,,34.93488145167321,inch,25.71345556172579, celsius 
S061,2023-04-21,18.022809666489657,mm,26.35063066552839,C
S309,,47.53476396127009,inch,37.42066249155332,C
S026,,,inch,34.07908065053724,C
S115,,18.980685495855475,,12.15494485790932,Celsius
S040,,38.89016565947875,MM,14.276328188372611, celsius 
S344,,40.79541951527335, INCH,40.893643593368445,Celsius
S116,,14.361690756072049,mm,26.20749340354409, celsius 
S136,,34.453876273531534, INCH,28.07088018532061,Celsius
S277,2023-08-11,31.96227965071099,,36.55415601405648,C
S299,2023-06-07,1.6832005927267024,MM,34.47255021322843, celsius 
S021,,9.770642388665374,,21.272381948337557,c
S387,,5.027577705755087,MM,33.81853472173775,c
S031,,44.26380904022221,MM,38.443030133081336,Celsius
S247,2023-03-03,47.785366883251726,MM,42.92053247200853, celsius 
S027,,41.249143517687095,inch,28.28596932533961,Celsius
S073,,15.554974960931856,inch,34.12836238833741,c
S097,,43.00663235550877,MM,40.81252063692756,Celsius
S161,,,,30.78684595657817,C
S346,,34.26389903180597,inch,39.4530628958285,c
S300,2023-11-08,6.205118171694718,mm,35.848762931883115,Celsius
S299,2023-06-19,0.6284345176050921,MM,22.41250484796314, celsius 
S287,2023-03-07,8.771426067110399,inch,38.286669791022085,c
S373,2023-03-09,48.17060844843167, INCH,23.200169770401303, celsius 
S212,2023-08-09,37.710842536062174,MM,24.734622389367143, celsius 
S076,,25.902572966931032,,36.37148332500587,Celsius
S143,,46.84774745135211,,33.68444967928817, celsius 
S034,,20.807727967876662,,21.358347047298672,Celsius
S336,2023-03-11,2.014130509407858,,13.459456353489289, celsius 
S004,,,mm,43.79665652411308,Celsius
S328,2023-10-19,41.418069247815644,inch,31.961293873811474,c
S098,,14.30230409477335,inch,38.846375645601896,c
S366,2023-10-23,15.865284540624296,inch,10.467150770252058,c
S217,,33.57776367670993,mm,15.283173599304682, celsius 
S028,2023-11-05,40.22461608452701,inch,23.19979582336626,C
S201,2023-09-16,21.703350261346888,mm,11.237949257955664,Celsius
S386,,4.447671972396883,MM,22.787209161901146, celsius 
S273,,37.329384509888285, INCH,43.75161796535959,C
S314,,21.32629292318921,,27.133196385106743,Celsius
S127,,45.5082771076831,inch,14.841792587830067,C
S202,2023-10-14,12.657474965156371, INCH,30.087182818105514, celsius 
S009,2023-01-30,23.164263286309243,inch,36.38612847835423,c
S287,,35.40630123605021,MM,33.33888284790717,c
S088,,12.259016852613575,MM,30.33910263789397, celsius 
S318,,11.343206138078948,MM,26.976548602942003, celsius 
S019,2023-03-10,36.43123629047641,MM,31.187013056643416,c
S081,,8.99686640568651,mm,14.21342597459508,C
S107,,5.957698565471703,mm,32.56639785143538,Celsius
S311,2023-12-03,12.947511201277894,MM,13.104049951427276, celsius 
S230,,41.01640368584872,MM,27.26275523007904,C
S112,2023-01-06,43.19137213778994,inch,22.26471165795341, celsius 
S220,,5.219370520529193,MM,32.064346029885144,C
S123,,5.484109490580052,inch,11.483819058476874,c
S244,2023-06-28,41.85754467277454,,43.64427458798921,Celsius
S178,2023-07-26,47.29641392288266,MM,23.903699626007,Celsius
S065,,24.010136526186454,inch,32.65428888589273, celsius 
S380,,42.45380004974149,MM,15.791970246576687,c
S003,2023-08-21,44.46752855696046,mm,36.71895223263503,Celsius
S207,2023-12-31,18.03701471559465,mm,43.56550550538541,Celsius
S394,,25.230246806302265,inch,27.369832442903807,c
S021,2023-05-02,28.55719385764028,inch,, celsius 
S293,2023-01-07,38.742163260097264,mm,39.41879395827597,c
S015,,22.96123025739233,inch,10.33722402759607,Celsius
S343,2023-12-18,25.369472373626405,,36.15692335456933, celsius 
S206,2023-09-15,3.725089344729749,inch,33.16193413367106,Celsius
S202,2023-10-16,2.708579657512816,inch,14.301380286365555,c
S120,,36.98355960133562,MM,39.73268223288004,Celsius
S137,2023-07-31,,,38.87127947247329,c
S300,,4.481618356223943,mm,36.60437267317333,C
S295,,12.043051572696209,mm,21.85408331463023,Celsius
S389,,33.86676106385335,mm,26.56543046293004, celsius 
S025,,25.2384318796672, INCH,22.045769092543328,Celsius
S312,2023-09-29,39.715831466156615,MM,, celsius 
S234,2023-12-12,19.67203117736376, INCH,18.737954247657477,Celsius
S121,,,mm,16.95245725542525,C
S090,2023-01-26,13.378597506172,mm,14.984045179975134,Celsius
S320,,5.4977771374003614,MM,17.379573687477865,C
S200,2023-03-02,24.023714722989336,inch,21.948566973101528, celsius 
S180,2023-12-05,23.709250621927584,,27.554558003511318,c
S345,2023-08-04,3.7006682720426074,mm,10.426934891606406,c
S368,2023-02-12,9.574831951207452,,, celsius 
S076,,48.49344298228874,inch,14.322068968045087, celsius 
S137,,49.17458889260335,inch,24.25334029740201,c
S138,2023-05-21,17.132037909616095,MM,35.43615122663272,Celsius
S010,2023-02-17,7.232865292834223,inch,37.96972461279093, celsius 
S201,2023-12-04,9.419223108088277,,29.22337748508478,c
S318,2023-08-02,4.071551335368051,MM,33.780123597640255,C
S346,2023-04-21,, INCH,12.525286098790977,C
S219,,9.649321244378022,mm,13.372569005398718,c
S060,2023-01-11,23.5221015966325, INCH,34.11422889978904, celsius 
S147,2023-09-07,35.64345914457922,inch,30.327312466057847, celsius 
S107,,7.901775456144733,MM,22.31867356321101,C
S038,,20.8471253204244, INCH,41.1037007939106,C
S134,,4.276623162345194, INCH,35.06216441276416,c
S399,,31.08161032556197,MM,21.56244969394266, celsius 
S221,2023-02-16,,MM,17.607961441565408,C
S303,,39.96881996297704,MM,28.67393004686229, celsius 
S133,2023-12-31,44.08887956692136,inch,37.51933151054084,C
S334,,12.168295254807122, INCH,32.38642186494043,Celsius
S053,,20.046170647131305,MM,32.19690972440799,c
S062,,24.866356202342487, INCH,22.8209925788141, celsius 
S023,2023-09-07,49.81492808115367, INCH,17.942493642355963,C
S044,2023-04-18,45.78529333652518,MM,10.179770254254557,C
S308,,48.49514777465252, INCH,17.730718759744796,c
S046,,23.20288154892606,MM,19.95984901940256,C
S147,,49.97885795736441,mm,26.363159219787786,Celsius
S216,,1.6126795877106417, INCH,19.97796781682331, celsius 
S340,,48.3884614145114,,31.72540206728984,c
S047,,9.619652943417329,,23.942259573638506,C
S347,,48.94008718349053,MM,27.350310144037014,c
S308,,22.74310476268206,mm,33.87463230780589,C
S024,2023-03-27,28.97345729536573,,10.920201485650816,c
S145,,45.36996236857064,,38.88048452219168, celsius 
S089,2023-01-17,49.21446863489226,MM,31.665507715142105,c
S174,,8.581158141015822,inch,12.562214772875125,C
S064,2023-11-18,30.449870830727026, INCH,34.29970167585567,Celsius
S119,2023-01-29,34.643149509924505, INCH,35.5151854064369,Celsius
S223,,,mm,39.69186875427327,Celsius
S156,,10.512465129504866, INCH,36.368453918767074,c
S178,2023-06-19,3.500923776431641,mm,23.764451579256267, celsius 
S320,2023-12-23,18.81204265594002, INCH,41.55307670972776, celsius 
S342,,40.581810287315776, INCH,24.92358978927154,C
S056,,48.53187454146924,inch,33.02619233229056,C
S059,2023-08-28,22.231171283913625,,42.75084073586747,C
S389,,45.71069458025613, INCH,43.55674157773986,c
S381,,36.11544965998811,,17.125200517014,C
S220,2023-12-08,5.899688099971528,MM,41.370383521221314,Celsius
S185,2023-07-10,17.27187126086525,mm,17.089527490733808,Celsius
S047,,37.21941194314872,inch,,Celsius
S377,2023-07-05,,inch,20.59900077388176,Celsius
S102,2023-07-13,,mm,33.43083707413699,c
S044,,37.98082643400974,,33.583572724768345, celsius 
S015,2023-08-29,49.04961287346988, INCH,15.999152567189345,c
S236,,45.90925630038763,inch,36.597002131285,c
S361,,17.212205143126454, INCH,18.09800786638873,C
S051,,40.13717221237423, INCH,20.45477448001781,Celsius
S309,,18.624932604308817, INCH,26.565115081058387,c
S034,,32.31373968117476,mm,23.26628238005143,C
S124,2023-11-06,,,31.31638354748789,C
S077,,39.20368898051188,MM,33.844760872680425,Celsius
S392,,49.559000645313645,inch,40.434647036696575,Celsius
S123,2023-03-21,26.94638928611558,MM,,Celsius
S205,,,mm,39.04225895525383,C
S228,2023-12-17,43.6361641878604, INCH,15.3582866156375,c
S070,,0.5766423451909808, INCH,42.78779622968043,Celsius
S230,2023-01-11,4.4796465060885415, INCH,20.93513454102262, celsius 
S021,2023-10-05,21.816248098961584,MM,22.94810783503957,C
S108,,13.225404907574696, INCH,28.94272955895065,Celsius
S364,2023-02-27,20.118486248943743,mm,,Celsius
S241,,25.530218353014693,inch,31.569618496869108, celsius 
S251,2023-04-20,23.87874024171565,inch,15.093268994400324, celsius 
S135,2023-05-13,8.116331845371604,inch,27.040909346386183, celsius 
S090,2023-04-30,7.420878943635412, INCH,30.09536750956133,Celsius
S079,,20.680158270507675,mm,29.966113887702413,Celsius
S177,,34.54565238469004,mm,31.34258329004349,C
S298,2023-09-26,29.56397041544832, INCH,43.41348142765694,c
S308,2023-03-07,4.300853500089097,,30.77747560717577,c
S102,2023-11-10,14.137932071624164,inch,33.61666624396548,C
S361,2023-04-06,20.73286478365633,MM,40.89349647443712,Celsius
S335,2023-05-01,16.62043517637605,inch,19.476851947134804,C
S112,2023-05-29,22.349443412094043, INCH,44.98022030651072, celsius 
S181,,21.945541390452032,mm,14.26471186522469,c
S104,,41.64628361779189,MM,22.72316842356566,c
S016,,41.71569783131274,MM,16.25958142575948, celsius 
S096,2023-09-05,46.99799167031253,mm,34.98148879540038,c
S293,,26.182716780506546,inch,42.58607409951829,Celsius
S146,,13.82109532640139, INCH,18.781261588622797,Celsius
S302,,34.59950519790219,mm,20.25200157518253, celsius 
S002,,, INCH,14.072448599536518,Celsius
S119,,17.44075049910177,MM,22.72349500382351,Celsius
S343,2023-05-01,41.22698312393204,inch,16.70041234675267,c
S094,,34.70391460824005, INCH,21.303879941029034,Celsius
S191,2023-07-25,48.51235230467741,MM,31.68759567851419,C
S003,,17.265072457176085, INCH,23.62564520353063,Celsius
S111,,46.12666810998371,mm,13.207732952360187, celsius 
S177,,17.38160292236791, INCH,16.19702866340443,c
S257,2023-02-02,43.3246295552224,,26.60087532802452,c
S361,,16.393386678564248,mm,32.18097476288285, celsius 
S022,2023-02-14,45.42871911933729,MM,14.141907311954526,c
